OBJECTID,Join_Count,TARGET_FID,JOIN_FID,EGRID,COMMUNE,NO_COMM,NO_PARCELLE,IDEDDP,SURFACE,MUTMAI,MUTORI,PROVENANCE,VALIDITE,TYPE_PROPRI,PLAN_RF,EXTRAIT_RDPPF_PDF,NO_CLASSEMENT,NOM,NATURE_OBJET,DATE_ACE,PROTECTION_FEDERALE,LIEN_WWW,LIEN_ARRETE,SHAPE_Length,SHAPE_Area,x,y
"431","1","52399","709",CH646365823014,Vernier,"46","615",46:615,"18397","0342013","1151976",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH646365823014,MS-c 143,Domaine de l'ancien prieuré d'Aïre,Parcelle,22.10.1957,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c143.pdf,582.866425221083,18397.1019218892,6.1052601624,46.2009474632
"432","1","52419","507",CH746365804865,Collonge-Bellerive,"16","5190",16:5190,"4070",,"0000000",terrestre,en vigueur,privé,"42",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH746365804865,MS-c 104,Signal de Bonvard,Parcelle,27.01.1939,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c104.pdf,275.118942480523,4069.66910782406,6.2098701259,46.2369516689
"433","1","52484","280",CH808263506530,Vernier,"46","1308",46:1308,"1223","1261954","1261954",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH808263506530,MS-c 143,Maison à Vernier,Parcelle,22.10.1957,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c143.pdf,141.444472490037,1222.52381611745,6.1032410569,46.2003549514
"434","1","52555","326",CH981465639134,Satigny,"41","11224",41:11224,"2277",,"192018",terrestre,en vigueur,privé,"59",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH981465639134,MS-c 151,Hôtellerie de l'ancien prieuré,Parcelle,07.01.1960,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c151.pdf,221.096883264162,2276.64997463211,6.0317750334,46.2180270822
"435","1","52556","668",CH976391146589,Satigny,"41","11223",41:11223,"5192",,"192018",terrestre,en vigueur,privé,"59",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH976391146589,MS-c 173,Presbytère de Satigny,Parcelle,01.12.1961,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c173.pdf,292.688829265783,5191.74897409197,6.0310590839,46.2180460534
"436","1","52681","481",CH582665638150,Satigny,"41","1753",41:1753,"174",,"0000000",terrestre,en vigueur,privé,"101",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH582665638150,MS-c 101,Clocher et cloche à Peissy,"Maison, immeuble",28.02.1933,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c101.pdf,64.5039674110253,174.290968906676,6.0216439599,46.2108906351
"437","1","52685","103",CH728137656323,Satigny,"41","5323",41:5323,"12428",,"0000000",terrestre,en vigueur,privé,"104",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH728137656323,MS-c 122,Château de Choully,"Maison, immeuble",21.07.1954,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c122.pdf,473.235666491146,12427.7658160547,6.0297976752,46.2229956226
"438","1","52685","619",CH728137656323,Satigny,"41","5323",41:5323,"12428",,"0000000",terrestre,en vigueur,privé,"104",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH728137656323,MS-c 122,Château de Choully,Parcelle,21.07.1954,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c122.pdf,473.235666491146,12427.7658160547,6.0297976752,46.2229956226
"439","1","52703","964",CH959065896318,Genève-Cité,"21","4675",21:4675,"1961","0042021","0000000",terrestre,en vigueur,privé,"34",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH959065896318,MS-c 209,Conservatoire de musique,"Maison, immeuble",24.01.1979,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c209.pdf,177.441353635767,1960.95008693742,6.1425048799,46.2008675660
"440","1","53768","930",CH896587626392,Laconnex,"30","2371",30:2371,"164",,"0000000",terrestre,en vigueur,chemin vicinal,"20",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH896587626392,MS-c 135,Maison forte de Laconnex,Parcelle,30.10.1956,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c135.pdf,103.878814643645,164.218650731234,6.0362789934,46.1566202859
"441","1","53873","696",CH976383766572,Céligny,"10","122",10:122,"1666",,"0000000",terrestre,en vigueur,privé,"8",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH976383766572,MS-c 201,Presbytère de Céligny,"Maison, immeuble",08.09.1975,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c201.pdf,176.835463503299,1666.49414144798,6.1954934672,46.3500810928
"442","1","53873","703",CH976383766572,Céligny,"10","122",10:122,"1666",,"0000000",terrestre,en vigueur,privé,"8",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH976383766572,MS-c 43,Temple de Céligny,Parcelle,30.12.1921,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c43.pdf,176.835463503299,1666.49414144798,6.1954934672,46.3500810928
"443","1","53877","460",CH455865826306,Bernex,"7","2790",7:2790,"11996",,"0000000",terrestre,en vigueur,privé,"45",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH455865826306,MS-c 102,Coteau du Signal de Bernex,Parcelle,"03.10.1933,06.02.1935","-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c102.pdf,532.429387842871,11996.3130946202,6.0695007102,46.1700805330
"444","1","54756","829",CH186065638144,Lancy,"31","2476",31:2476,"17901","0222022","1251984",terrestre,en vigueur,privé,"39",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH186065638144,MS-c 28,Parc et château de Lancy,Parcelle,30.12.1921,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c28.pdf,566.744094158365,17900.5718214925,6.1227142000,46.1842199162
"445","1","54879","398",CH336582636611,Confignon,"18","10488",18:10488,"10093","0162017","0000000",terrestre,en vigueur,privé,"7",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH336582636611,MS-c 64,Bois au bord de l'Aire,Parcelle,"19.09.1934,09.11.1923,16.01.1935","-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c64.pdf,565.989287252754,10093.3580238519,6.0905739382,46.1710571764
"446","1","54888","281",CH328197656307,Genève-Cité,"21","4727",21:4727,"1851",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH328197656307,MS-c 2,Hôtel de ville,"Maison, immeuble",30.12.1921,PF ,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c2.pdf,182.048362753866,1850.84763983969,6.1467493003,46.2007937336
"447","1","54888","876",CH328197656307,Genève-Cité,"21","4727",21:4727,"1851",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH328197656307,MS-c 2,Hôtel de ville,Parcelle,30.12.1921,PF ,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c2.pdf,182.048362753866,1850.84763983969,6.1467493003,46.2007937336
"448","1","54895","4",CH887165638389,Genève-Cité,"21","4718",21:4718,"393",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH887165638389,MS-c 36,Temple de l'Auditoire,Parcelle,30.12.1921,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c36.pdf,96.9450781067996,392.782234182714,6.1484890406,46.2007743036
"449","1","54895","963",CH887165638389,Genève-Cité,"21","4718",21:4718,"393",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH887165638389,MS-c 36,Temple de l'Auditoire,"Maison, immeuble",30.12.1921,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c36.pdf,96.9450781067996,392.782234182714,6.1484890406,46.2007743036
"450","1","54897","884",CH908963376540,Genève-Cité,"21","4901",21:4901,"262",,"0000000",terrestre,en vigueur,privé,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH908963376540,MS-c 272,Maison Vautrain,"Maison, immeuble",30.10.2013,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c272.pdf,66.871781982061,262.267732873716,6.1454024861,46.2018967470
"451","1","54939","483",CH276381916589,Genève-Cité,"21","4950",21:4950,"2894",,"0000000",terrestre,en vigueur,privé,"22",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH276381916589,MS-c 35,Cathédrale Saint-Pierre,"Maison, immeuble","30.12.1921,30.12.1921",Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c35.pdf,254.038017112215,2894.43212522958,6.1484849795,46.2011174164
"452","1","54939","684",CH276381916589,Genève-Cité,"21","4950",21:4950,"2894",,"0000000",terrestre,en vigueur,privé,"22",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH276381916589,MS-c 34,Chapelle des Macchabées,Parcelle,"30.12.1921,30.12.1921",Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c34.pdf,254.038017112215,2894.43212522958,6.1484849795,46.2011174164
"453","1","55006","214",CH796588356304,Genève-Cité,"21","5414",21:5414,"391","0242020","0000000",terrestre,en vigueur,privé,"24",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH796588356304,MS-c 259,Tour et Halles du Molard,"Maison, immeuble",27.04.2005,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c259.pdf,80.0521568047468,390.614952430044,6.1479013048,46.2039066410
"454","1","55051","233",CH896584186357,Pregny-Chambésy,"37","408",37:408,"28663","0072018","0000000",terrestre,en vigueur,privé,"29",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH896584186357,MS-c 256,Ile Calvin,Parcelle,09.04.2003,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c256.pdf,672.920993448098,28662.6503061843,6.1382646191,46.2338106070
"455","1","55076","119",CH608863346581,Genève-Cité,"21","5316",21:5316,"167",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH608863346581,MS-c 232,Chapelle de la Pélisserie,"Maison, immeuble",13.05.1992,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c232.pdf,55.3401861942829,166.930005852537,6.1457872009,46.2021762143
"456","1","55076","480",CH608863346581,Genève-Cité,"21","5316",21:5316,"167",,"0000000",terrestre,en vigueur,privé,"27",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH608863346581,MS-c 232,Chapelle de la Pélisserie,Parcelle,13.05.1992,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c232.pdf,55.3401861942829,166.930005852537,6.1457872009,46.2021762143
"457","1","55327","22",CH546365801569,Genève-Cité,"21","7128",21:7128,"291","1601986","1601986",terrestre,en vigueur,privé,"22",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH546365801569,MS-c 74,Maison Mallet,Parcelle,18.12.1923,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c74.pdf,126.23392456489,290.816569459581,6.1484404078,46.2013668393
"458","1","55327","448",CH546365801569,Genève-Cité,"21","7128",21:7128,"291","1601986","1601986",terrestre,en vigueur,privé,"22",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH546365801569,MS-c 74,Maison Mallet,"Maison, immeuble",18.12.1923,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c74.pdf,126.23392456489,290.816569459581,6.1484404078,46.2013668393
"459","1","55335","386",CH253365886352,Genève-Cité,"21","4937",21:4937,"1039",,"0000000",terrestre,en vigueur,privé,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH253365886352,MS-c 77,Immeuble rue des Granges 4,"Maison, immeuble",18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c77.pdf,137.034040190207,1039.09198733833,6.1446989407,46.2014766854
"460","1","55335","871",CH253365886352,Genève-Cité,"21","4937",21:4937,"1039",,"0000000",terrestre,en vigueur,privé,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH253365886352,MS-c 77,Immeuble rue des Granges 4,Parcelle,18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c77.pdf,137.034040190207,1039.09198733833,6.1446989407,46.2014766854
"461","1","55425","210",CH208163926538,Genève-Cité,"21","4458",21:4458,"329",,"0000000",terrestre,en vigueur,privé,"19",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH208163926538,MS-c 90,Immeuble Saint-Antoine 18,Parcelle,18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c90.pdf,77.2218450668962,328.864074853905,6.1497512131,46.1992647828
"462","1","55425","865",CH208163926538,Genève-Cité,"21","4458",21:4458,"329",,"0000000",terrestre,en vigueur,privé,"19",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH208163926538,MS-c 90,Immeuble Saint-Antoine 18,"Maison, immeuble",18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c90.pdf,77.2218450668962,328.864074853905,6.1497512131,46.1992647828
"463","1","55459","772",CH328124656382,Genève-Cité,"21","6415",21:6415,"940","0212015","0000000",terrestre,en vigueur,privé,"25",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH328124656382,MS-c 239,"Cinéma ""l'Alhambra""","Maison, immeuble",29.04.1996,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c239.pdf,140.57509303441,940.390701226389,6.1465907557,46.2026337143
"464","1","55469","51",CH476388726515,Genève-Cité,"21","4726",21:4726,"731",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH476388726515,MS-c 6,Immeuble Taconnerie 7,Parcelle,30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c6.pdf,113.455406942109,730.790580661906,6.1480965639,46.2004738929
"465","1","55506","420",CH576388686590,Chêne-Bougeries,"12","800",12:800,"4263","0812023","0000000",terrestre,en vigueur,privé,"14",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH576388686590,MS-c 44,Temple de Chêne-Bougeries,Parcelle,30.12.1921,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c44.pdf,332.787023793993,4262.87629079499,6.1889604734,46.1976696446
"466","1","55617","867",CH408963106597,Genève-Cité,"21","4706",21:4706,"196",,"0000000",terrestre,en vigueur,droits spéciaux,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH408963106597,MS-c 115,Anciennes granges de l'Hôpital,"Maison, immeuble","30.12.1947,03.09.1948","-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c115.pdf,65.7560898448969,196.421561414423,6.1492252393,46.2009263607
"467","1","55689","88",CH676389266576,Genève-Cité,"21","4453",21:4453,"426","0222014","0000000",terrestre,en vigueur,privé,"19",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH676389266576,MS-c 88,Immeuble rue Beauregard 6,Parcelle,18.12.1923,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c88.pdf,87.9696816544132,425.876102322637,6.1490627836,46.1986466208
"468","1","55689","784",CH676389266576,Genève-Cité,"21","4453",21:4453,"426","0222014","0000000",terrestre,en vigueur,privé,"19",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH676389266576,MS-c 88,Immeuble rue Beauregard 6,"Maison, immeuble",18.12.1923,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c88.pdf,87.9696816544132,425.876102322637,6.1490627836,46.1986466208
"469","1","55702","113",CH516320658117,Genève-Cité,"21","4421",21:4421,"544","0402016","0000000",terrestre,en vigueur,privé,"19",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH516320658117,MS-c 110,Ancien hôpital et chapelle de la Trinité,Parcelle,28.03.1944,Oui,https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c110.pdf,95.3806488210724,543.679714815843,6.1481962843,46.1990951803
"470","1","55747","766",CH268965637772,Genève-Cité,"21","4138",21:4138,"558",,"0000000",terrestre,en vigueur,privé,"6",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH268965637772,MS-c 267,"Restaurant ""Le Relais de l'Entrecôte""","Maison, immeuble",25.05.2011,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c267.pdf,94.5828760801421,558.499792772296,6.1510229922,46.2036111882
"471","1","55755","504",CH668765632938,Genève-Cité,"21","6534",21:6534,"606",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH668765632938,MS-c 75,Maison Turrettini,Parcelle,18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c75.pdf,152.997669392844,606.012199165792,6.1473668761,46.2004037693
"472","1","55756","77",CH776387206578,Genève-Cité,"21","4728",21:4728,"921",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH776387206578,MS-c 10,Ancien Hôtel municipal,Parcelle,30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c10.pdf,139.670579213411,920.941890649779,6.1470197464,46.2006157390
"473","1","55756","213",CH776387206578,Genève-Cité,"21","4728",21:4728,"921",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH776387206578,MS-c 10,Ancien Hôtel municipal,"Maison, immeuble",30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c10.pdf,139.670579213411,920.941890649779,6.1470197464,46.2006157390
"474","1","55767","46",CH446365819718,Genève-Cité,"21","4944",21:4944,"48",,"0000000",terrestre,en vigueur,dépendance,"26",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH446365819718,MS-c 82,Immeuble rue des Granges 16,Parcelle,18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c82.pdf,38.2124025170828,48.2923079033191,6.1461523308,46.2010611364
"475","1","55768","130",CH216323658192,Genève-Cité,"21","4704",21:4704,"59",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH216323658192,MS-c 70,Immeuble Taconnerie 6,"Maison, immeuble",18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c70.pdf,34.60103071178,59.045408457101,6.1478904704,46.2007949644
"476","1","55768","585",CH216323658192,Genève-Cité,"21","4704",21:4704,"59",,"0000000",terrestre,en vigueur,privé,"21",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH216323658192,MS-c 70,Immeuble Taconnerie 6,Parcelle,18.12.1923,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c70.pdf,34.60103071178,59.045408457101,6.1478904704,46.2007949644
"477","1","55773","395",CH783565638823,Genève-Cité,"21","5413",21:5413,"54","0242020","0000000",terrestre,en vigueur,droits spéciaux,"24",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH783565638823,MS-c 259,Tour et Halles du Molard,"Maison, immeuble",27.04.2005,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c259.pdf,29.3928686753403,53.5748588952695,6.1480932533,46.2039318930
"478","1","55777","454",CH776388566558,Genève-Cité,"21","5608",21:5608,"82",,"0000000",terrestre,en vigueur,droits spéciaux,"36",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH776388566558,MS-c 13,Tour de l'Ile,Parcelle,30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c13.pdf,36.1435584721578,81.6736179302561,6.1432378818,46.2049883233
"479","1","55777","602",CH776388566558,Genève-Cité,"21","5608",21:5608,"82",,"0000000",terrestre,en vigueur,droits spéciaux,"36",https://ge.ch/terecadastrews/RdppfSVC.svc/extract/pdf/?EGRID=CH776388566558,MS-c 13,Tour de l'Ile,"Maison, immeuble",30.12.1921,"-",https://patrimoine.app.ge.ch/fr,https://ge.ch/sitg/geodata/SIPATRIMOINE/SI-EVI-OPS/EVI/edition/objets/MS-c_MS-i/MS-c_Arretes/MS-c13.pdf,36.1435584721578,81.6736179302561,6.1432378818,46.2049883233
